id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
598810,Carcassonne - Tiles & Tactics,2017,,8,5.436482084690554,0.41,1.86,12.07,11.66,Multiplayer|Strategy|Card Game|Atmospheric|Puzzle|Top-Down|Local Multiplayer|Turn-Based Tactics|3D|Casual|Tabletop|Singleplayer|PvP|Medieval|Addictive|Turn-Based Strategy|Family Friendly|Turn-Based|Replay Value|Board Game
224860,Arma Tactics,2013,47,4,0.4750402576489533,23.0,,,-23.0,Multiplayer|Strategy|Indie|Action|Turn-Based|Tactical|Shooter|Singleplayer|Military|War
1579380,Shadow Tactics: Aiko's Choice,2021,83,8,13.381742738589212,7.37,9.96,12.36,4.989999999999999,Historical|Strategy|Action|RTS|Adventure|Military|Stealth|Building|Atmospheric|Puzzle|Isometric|Tactical|Survival|Assassin|Indie|Singleplayer|Ninja|Violent|Real Time Tactics|Difficult
255420,Magic 2015 - Duels of the Planeswalkers,2014,60,5,0.8235559566787004,9.85,23.89,51.34,41.49,Magic|Turn-Based Strategy|Deckbuilding|Strategy|Multiplayer|Fantasy|Turn-Based|Card Game|Adventure|Female Protagonist|Singleplayer|Trading Card Game|Board Game
419480,Starpoint Gemini Warlords,2017,73,6,2.7851518560179978,25.41,39.77,53.85,28.44,4X|Space Sim|Spaceships|Multiplayer|Strategy|Grand Strategy|Action|Tactical RPG|Strategy RPG|Controller|RPG|Early Access|Flight|3D|Moddable|Indie|Singleplayer|Simulation|Space|Third Person|Open World|Sandbox|Sci-fi
573100,Battlefleet Gothic: Armada 2,2019,77,6,3.39144385026738,43.37,71.97,90.47,47.1,4X|Co-op Campaign|Multiplayer|Strategy|RTS|Games Workshop|Atmospheric|Tactical|Co-op|Warhammer 40K|Singleplayer|Simulation|Naval|Space|Violent|Real Time Tactics|Naval Combat|War|Sci-fi
307670,Hard West,2015,73,6,3.226577437858509,12.43,21.99,29.41,16.98,Horror|Strategy|Action|Adventure|Turn-Based Combat|Atmospheric|Isometric|Tactical|Gore|Western|RPG|Turn-Based Tactics|Kickstarter|Survival|Indie|Singleplayer|Turn-Based Strategy|Third Person|Turn-Based|Open World
922320,Sniper 3D Assassin: Free to Play,2018,,5,1.7151051625239007,,,,,Violent|Casual|Free to Play|Sniper|Indie|Strategy|Shooter|Action|Multiplayer|Singleplayer|Adventure|Simulation|RPG|FPS
38720,RUSH,2010,73,8,9.048387096774194,3.14,6.86,8.29,5.149999999999999,Colorful|Abstract|Puzzle|Casual|Strategy|Indie|Singleplayer
515220,F1™ 2017,2017,89,8,6.772368421052631,32.52,33.02,377.36,344.84000000000003,Realistic|Racing|Automobile Sim|First-Person|VR|Multiplayer|Free to Play|Strategy|Action|Driving|Controller|Co-op|Sports|Simulation|Singleplayer|FPS|Open World
271570,Space Farmers,2014,,6,2.913793103448276,3.5,3.98,6.0,2.5,Space|Online Co-Op|Funny|Puzzle|Anime|Multiplayer|Strategy|Indie|Action|Co-op|Local Co-Op|Shooter
216890,Blood Bowl: Chaos Edition,2012,,8,4.224615384615385,36.08,,,-36.08,Games Workshop|Football|Funny|Football (American)|Turn-Based Strategy|Strategy|Tabletop|Multiplayer|Turn-Based|Tactical|Competitive|Singleplayer|Warhammer 40K|Sports|Fantasy|RPG|Board Game
236730,Anomaly 2,2013,77,6,3.837696335078534,6.29,9.18,13.4,7.11,Touch-Friendly|Tower Defense|Multiplayer|Strategy|Indie|Action|Tactical|RTS|Top-Down|Singleplayer|Sci-fi
408410,X-Morph: Defense,2017,,8,11.289156626506024,12.02,17.71,23.94,11.920000000000002,Strategy|Action|Futuristic|Isometric|Controller|Top-Down|Co-op|Local Co-Op|Villain Protagonist|Destruction|Top-Down Shooter|Twin Stick Shooter|Indie|Shooter|Singleplayer|Aliens|Tower Defense|Difficult|Replay Value|Sci-fi
513590,So Many Cubes,2016,,4,0.4074074074074074,,,,,Action|Casual|Early Access|Strategy
788260,Rules Of Survival,2018,,5,1.5768652979469204,,,,,Multiplayer|Strategy|Action|Pixel Graphics|Adventure|Free to Play|Walking Simulator|Gore|Psychological Horror|RPG|FPS|Battle Royale|Nudity|Massively Multiplayer|Sexual Content|Survival|Capitalism|Shooter|Simulation|Anime|Open World|Illuminati
337410,Karos,2014,,5,1.6186770428015564,8.0,,,-8.0,Horror|Magic|Multiplayer|Strategy|Action|Adventure|Demons|Strategy RPG|Free to Play|CRPG|Action RPG|Gore|Female Protagonist|RPG|FPS|Dragons|MMORPG|Massively Multiplayer|3D|Survival|Fantasy|Choose Your Own Adventure|Open World
1131720,PROP AND SEEK®,2022,,8,4.5294840294840295,,,,,Massively Multiplayer|Funny|Sexual Content|Casual|Free to Play|Strategy|Multiplayer|Action|Co-op|Early Access
250460,Bridge Constructor,2013,,6,3.134453781512605,4.23,9.04,12.92,8.69,Building|Physics|Puzzle|Casual|Strategy|Indie|Simulation|Singleplayer
429540,Prime World: Defenders 2,2018,,6,3.8641975308641974,,,,,Massively Multiplayer|Tower Defense|Survival|Free to Play|Strategy|Real Time Tactics|Card Game|Tactical|RTS|Competitive|Fantasy|Singleplayer
663380,Tales from Candlekeep: Tomb of Annihilation,2017,,5,2.2915254237288134,9.85,11.62,15.49,5.640000000000001,Procedural Generation|Turn-Based Strategy|Dungeon Crawler|Strategy|Indie|Fantasy|Turn-Based|Singleplayer|Adventure|RPG|Board Game
791930,BombTag,2018,,8,5.2478991596638656,,,,,Casual|Free to Play|Strategy|Indie|Action|Multiplayer
92000,Hydrophobia: Prophecy,2011,64,5,1.4961748633879781,3.6,4.64,7.81,4.209999999999999,Horror|Platformer|Physics|Action-Adventure|Underwater|Third-Person Shooter|Third Person|Indie|Short|Cyberpunk|Strategy|Action|Adventure|Female Protagonist|Singleplayer|Sci-fi
221540,DG2: Defense Grid 2,2014,81,8,5.945945945945946,10.37,16.59,29.18,18.810000000000002,Space|Aliens|Kickstarter|Tower Defense|Multiplayer|Strategy|Indie|RTS|Co-op|Local Co-Op|Adventure|Singleplayer|Sci-fi
366090,Colony Survival,2017,,8,10.51776649746193,20.0,,35.5,15.5,Multiplayer|Zombies|Strategy|Action|RTS|Pixel Graphics|Adventure|Colony Sim|Building|Management|City Builder|Free to Play|Co-op|Early Access|Crafting|Survival|Indie|Singleplayer|Voxel|Open World|Sandbox
445190,Expeditions: Viking,2017,74,8,4.9555189456342665,29.73,39.73,59.85,30.12,Story Rich|Historical|Multiplayer|Strategy|Tactical RPG|Adventure|Turn-Based Combat|CRPG|Character Customization|Tactical|Female Protagonist|RPG|Turn-Based Tactics|Indie|Party-Based RPG|Singleplayer|Vikings|Medieval|Choices Matter|Turn-Based|Hex Grid|Open World
1206240,Talvisota - Winter War,2020,,8,7.468253968253968,,,,,Violent|Massively Multiplayer|Mod|Free to Play|Strategy|World War II|Action|Gore|FPS|Simulation|Military|War
575720,Mighty Party,2017,,5,1.4752688172043011,2.22,,21.0,18.78,Fast-Paced|Strategy|Action|Card Game|Adventure|Trading Card Game|Class-Based|Turn-Based Combat|Team-Based|Free to Play|Competitive|Tactical|RPG|Turn-Based Tactics|JRPG|MMORPG|Massively Multiplayer|PvP|Turn-Based Strategy
945490,Little Square Things,2019,,8,5.2,,,,,Sokoban|Puzzle|Free to Play|Strategy|Indie|Family Friendly|Turn-Based|Retro|Early Access
17710,Nuclear Dawn,2011,71,6,3.5717017208413,,,,,First-Person|Dystopian |Multiplayer|Strategy|Action|RTS|Futuristic|Team-Based|Tactical|Top-Down|Co-op|FPS|Post-apocalyptic|3D|Real-Time|Indie|Shooter|Singleplayer|Alternate History|Real Time Tactics|Sci-fi
489360,CASE: Animatronics,2016,,8,5.575638506876228,3.23,3.86,8.0,4.77,Robots|Horror|Story Rich|Lore-Rich|Action-Adventure|First-Person|Multiplayer|Strategy|Action|Adventure|Stealth|Atmospheric|Memes|Gore|Psychological Horror|Mystery|Survival Horror|Casual|Survival|Indie|Singleplayer|Simulation|Dark|Hidden Object|Difficult|Sci-fi
377530,侠客风云传(Tale of Wuxia),2016,,6,3.087372448979592,28.5,,,-28.5,Multiple Endings|Martial Arts|Story Rich|Anime|Casual|CRPG|Strategy|Turn-Based|Dating Sim|Singleplayer|Adventure|Simulation|RPG|Open World
272230,Sub Rosa,2021,,6,2.786729857819905,,,,,First-Person|Crime|Multiplayer|Strategy|Action|Physics|Free to Play|Co-op|RPG|FPS|Early Access|1980s|Massively Multiplayer|Funny|Casual|Indie|Shooter|Simulation|Online Co-Op|Open World
266130,Breach & Clear,2014,,8,4.689903846153846,10.47,17.86,30.46,19.990000000000002,Realistic|Turn-Based Strategy|Multiplayer|Strategy|Indie|Action|Turn-Based|Tactical|RTS|Singleplayer|Top-Down|Shooter|Isometric|Simulation|RPG|Military|Turn-Based Tactics
1293860,The Riftbreaker: Prologue,2020,,9,21.95505617977528,1.27,,1.54,0.27,Strategy|Action|Resource Management|Adventure|Building|Exploration|Isometric|Free to Play|Action RPG|RPG|Crafting|Survival|Indie|Simulation|Aliens|Tower Defense|Hack and Slash|Loot|Sandbox|Sci-fi
313010,Cities XXL,2015,47,4,0.6218181818181818,,,,,Horror|Realistic|Building|Atmospheric|Management|Moddable|Free to Play|Strategy|City Builder|Multiplayer|Economy|Resource Management|Simulation|Singleplayer|Sandbox
224440,Folk Tale,,,4,0.608193883439123,,,,,Magic|RPG|Inventory Management|Building|Medieval|Management|City Builder|Survival|Strategy|Indie|Fantasy|RTS|Simulation|Resource Management|Comedy|Singleplayer|Sandbox|Early Access
748940,Rise of Legions,2019,,8,4.684027777777778,,,,,MOBA|Multiplayer|Strategy|Action|Card Game|RTS|Trading Card Game|Free to Play|Co-op|Early Access|Casual|Deckbuilding|Fantasy|Indie|Singleplayer|PvP|Online Co-Op|Tower Defense|Loot|Real Time Tactics|Replay Value
485980,Syrian Warfare,2017,,8,6.380622837370242,14.0,16.85,,-14.0,Historical|Multiplayer|Strategy|Level Editor|RTS|Military|Modern|Physics|Atmospheric|Memes|Tactical|Real-Time|Moddable|Indie|Singleplayer|Simulation|Realistic|Real Time Tactics|War|Wargame
1627130,Shadoworlds,2021,,,1.0,,,,,Robots|Strategy|Pixel Graphics|Resource Management|Exploration|Isometric|Action RPG|Character Customization|Cyberpunk|RPG|Crafting|Survival|Retro|Party-Based RPG|Space|Aliens|Anime|Real Time Tactics|Sci-fi
1239520,Madden NFL 21,2020,,5,1.006175221922038,19.91,56.32,62.64,42.730000000000004,Football|Multiplayer|Strategy|Action|Modern|Competitive|Local Co-Op|Third-Person Shooter|Souls-like|Nudity|Cartoony|Capitalism|America|Singleplayer|Simulation|PvP|Dark Comedy|Realistic|Online Co-Op|Football (American)|Anime|Sports
529840,Brawl of Ages,2017,,5,2.1370967741935485,,,,,Tower Defense|Multiplayer|Free to Play|Strategy|Action|Card Game|Early Access
286340,FarSky,2014,,6,2.8733668341708545,3.3,4.39,6.49,3.1900000000000004,Horror|First-Person|Multiplayer|Zombies|Strategy|Action|Adventure|Building|Atmospheric|Exploration|Free to Play|Co-op|FPS|Crafting|Underwater|Casual|Survival|Indie|Short|Simulation|Singleplayer|Open World Survival Craft|Open World|Sandbox
244770,StarMade,2014,,5,2.1952017448200656,,,,,Space Sim|Multiplayer|Strategy|Action|Adventure|Building|Exploration|Co-op|RPG|Early Access|Crafting|Massively Multiplayer|Indie|Singleplayer|Simulation|Space|Voxel|Open World|Sandbox|Sci-fi
771060,Iron League,2018,,6,2.508695652173913,,,,,Character Action Game|MOBA|Team-Based|Action RPG|Free to Play|Indie|Strategy|Action|Competitive|RTS|Co-op|Early Access|PvP
1136160,Internet Cafe Simulator,2019,,6,2.639867384997928,6.34,6.9,7.71,1.37,First-Person|Hacking|Multiplayer|Strategy|Action|Adventure|Atmospheric|Exploration|Management|Walking Simulator|Open World|Multiple Endings|Nudity|Funny|Sexual Content|Indie|Singleplayer|Simulation|Replay Value|Economy
717720,Cyberia 2: Resurrection,2017,,7,5.0,3.06,,,-3.06,First-Person|Strategy|Action|Futuristic|Adventure|Combat|On-Rails Shooter|Exploration|Puzzle|Cyberpunk|FPS|Sequel|Flight|Indie|Shooter|Singleplayer|Simulation|Cinematic|Sci-fi
454540,LuckCatchers,2016,,5,1.209366391184573,,,,,RPG|Massively Multiplayer|Steampunk|Multiplayer|Free to Play|Strategy|Indie|Action|Economy|Open World|Simulation|Sandbox|Early Access
285010,Pixel Puzzles: UndeadZ,2014,,6,2.747863247863248,7.2,7.98,8.97,1.7700000000000005,Violent|Puzzle|Casual|Zombies|Strategy|Indie|Action|Gore|Difficult|Simulation|Singleplayer
581130,Metal Waltz: Anime tank girls,2017,,6,3.700617283950617,,,,,Mature|Nudity|Visual Novel|Hentai|Sexual Content|Anime|Free to Play|Strategy|Multiplayer|Tanks|Adventure|Simulation|RPG|Military
468250,Warfare Online,2017,,5,2.032835820895522,,,,,MOBA|First-Person|Multiplayer|Strategy|Action|Card Game|RTS|Adventure|Military|Free to Play|FPS|Early Access|Massively Multiplayer|Casual|Survival|Indie|Shooter|Singleplayer|Online Co-Op|War
235400,King’s Bounty: Legions,2013,,5,1.153973509933775,,,,,Massively Multiplayer|Turn-Based Strategy|Free to Play|Strategy|Indie|Fantasy|Turn-Based|Adventure|RPG
1525700,Tavern Master,2021,,8,12.372460496613995,8.62,14.0,16.3,7.6800000000000015,Historical|Strategy|Resource Management|Adventure|Building|Atmospheric|Management|City Builder|Top-Down|Relaxing|Crafting|3D|Sexual Content|Casual|Time Management|Indie|Singleplayer|Simulation|Medieval|Stylized
570460,Laser League: World Arena,2018,,6,3.954954954954955,2.16,40.0,,-2.16,Arcade|Multiplayer|Free to Play|Strategy|Indie|Action|Competitive|Co-op|Sports|Local Multiplayer|4 Player Local|Sci-fi|Early Access
352720,The Universim,2018,,8,4.687594553706505,6.55,11.29,19.78,13.23,Procedural Generation|Strategy|RTS|Resource Management|Colony Sim|Building|Exploration|Management|City Builder|Science|Real-Time with Pause|Early Access|Kickstarter|God Game|Casual|Survival|Indie|Replay Value|Singleplayer|Simulation|Space|Colorful|Aliens|Open World|Sandbox|Sci-fi
575090,Flame of Memory,2017,,5,1.5384615384615385,,,,,Indie|Early Access|Strategy
524110,Emergency 2017,2016,,5,1.9124087591240877,4.0,25.0,,-4.0,Multiplayer|Strategy|Action|Singleplayer|Simulation
412210,Warfront Defenders,2017,,5,0.9166666666666666,,,,,Historical|Tower Defense|Strategy|Indie|Tactical|World War II|Real Time Tactics|Artificial Intelligence|RTS|Top-Down|Action|Wargame|Replay Value|Singleplayer|Military|War|Early Access|Action RTS
274980,Influent,2014,,6,2.8678304239401498,5.76,8.24,11.06,5.300000000000001,Horror|First-Person|Strategy|Action|Crowdfunded|Exploration|Puzzle|Free to Play|Walking Simulator|Collectathon|FPS|Open World|Kickstarter|Survival Horror|Casual|Indie|Life Sim|Singleplayer|Simulation|Colorful|Cute|Education|Anime|Hidden Object|Word Game|Stylized
577460,Zoop! - Hunter's Grimm,2017,,5,1.3846153846153846,,,1.47,1.47,Nudity|RPGMaker|Racing|Sexual Content|Anime|Casual|Strategy|Indie|Action|Sports|Adventure|Simulation|RPG
282880,FaeVerse Alchemy,2014,,5,1.912280701754386,9.7,17.0,,-9.7,Puzzle|Casual|Free to Play|Strategy|Indie|Match 3|Early Access
373930,Sudden Strike 4,2017,70,6,3.355473554735547,19.95,35.2,,-19.95,Realistic|Historical|Real-Time|Multiplayer|Strategy|Real Time Tactics|World War II|Tanks|RTS|Co-op|Singleplayer|Military|War
1261040,Streamer Life Simulator,2020,,6,3.7696038803556995,10.2,,,-10.2,First-Person|Hacking|Strategy|Action|Driving|Adventure|Atmospheric|Exploration|Memes|Walking Simulator|Nudity|Sandbox|Funny|3D|Sexual Content|Casual|Indie|Replay Value|Life Sim|Singleplayer|Simulation|Realistic|Immersive Sim|Open World|Economy
219700,Dogs of War Online,2014,,5,1.7619047619047619,,,,,MOBA|Massively Multiplayer|Turn-Based Strategy|Free to Play|Strategy|Multiplayer|Action|Turn-Based|Hex Grid|Tactical|Singleplayer|Fantasy|RPG
764050,Maelstrom,2019,,8,4.832535885167464,,,,,Multiplayer|Strategy|Action|Adventure|Free to Play|Co-op|Early Access|Battle Royale|Sailing|Massively Multiplayer|Pirates|Fantasy|Indie|Singleplayer|Simulation|Naval|PvP|Online Co-Op|Naval Combat
1342330,Mad Games Tycoon 2,2023,,8,14.283333333333333,25.0,27.75,44.33,19.33,Multiplayer|Strategy|Building|Atmospheric|Management|City Builder|Isometric|Character Customization|Game Development|Top-Down|Trading|Early Access|Programming|Sandbox|Crafting|Funny|3D|Casual|Cartoony|Capitalism|Simulation|PvP|Colorful|Cartoon|Economy
434610,Forbidden Planet,2016,,5,0.954248366013072,,,2.15,2.15,Indie|Tower Defense|Space|Strategy
339580,Ember,2016,70,6,3.101321585903084,14.0,17.02,21.54,7.539999999999999,Classic|Story Rich|Action-Adventure|Isometric|Action RPG|CRPG|Indie|Hack and Slash|Loot|Strategy|Real-Time with Pause|Singleplayer|Action|Adventure|Fantasy|Epic|RPG|Beautiful
444690,TRAPPED,2016,,4,0.596078431372549,,,,,Multiplayer|Survival|Strategy|Indie|Action|Zombies|Co-op|Adventure|Open World|Early Access
407120,Soccer Manager 2016,2015,,5,2.2216981132075473,,,,,Football (Soccer)|Football|Management|Football (American)|Free to Play|Strategy|Indie|Multiplayer|Sports|Soccer|Simulation|Singleplayer
531520,TankCraft,2017,,5,1.8333333333333333,,,,,Indie|Action|Strategy
47700,Command & Conquer 4: Tiberian Twilight,2010,64,1,0.21439688715953306,8.26,9.73,11.45,3.1899999999999995,MOBA|Multiplayer|Strategy|FMV|Psychological Horror|Co-op|RTS|Sci-fi
651150,Quantum League,2021,70,6,3.104982206405694,,,,,First-Person|Multiplayer|Strategy|Action|Futuristic|Free to Play|Character Customization|Competitive|Tactical|Co-op|FPS|Early Access|Funny|Indie|Shooter|PvP|Arena Shooter|Bullet Time|Time Travel|Online Co-Op|Difficult
232810,Godus,,,4,0.3365581395348837,,,,,Multiplayer|Strategy|Adventure|Crowdfunded|Management|City Builder|Free to Play|Psychological Horror|Early Access|Kickstarter|God Game|Casual|Fantasy|Indie|Singleplayer|Simulation|Addictive|Open World|Sandbox
1197260,The Perfect Tower II,2021,,8,7.274193548387097,,,,,Idler|Colorful|Automation|Tower Defense|3D|Multiplayer|Free to Play|Strategy|Indie|Character Customization|Action|Voxel|Singleplayer|Resource Management|Minigames|Early Access
253860,Earth 2140,2013,,5,1.6559139784946237,7.0,,43.75,36.75,Classic|Strategy|RTS|Singleplayer|Sci-fi
98900,Alien Hallway,2011,,5,1.6521739130434783,2.22,3.1,4.8,2.5799999999999996,MOBA|Side Scroller|Strategy|Action|Platformer|Isometric|Tactical|RPG|3D|Arcade|Casual|Indie|Shooter|Singleplayer|Space|Inventory Management|3D Platformer|Aliens|Tower Defense|Sci-fi
344230,Pixel Puzzles 2: Birds,2015,,6,3.4583333333333335,,11.5,15.7,15.7,Puzzle|Casual|Strategy|Indie|Simulation
63000,HOARD,2011,,8,4.21578947368421,7.58,15.93,36.46,28.880000000000003,Arcade|Casual|Multiplayer|Strategy|Indie|Action|Fantasy|Co-op|Top-Down|Singleplayer|Dragons
1108370,Ratropolis,2020,82,8,7.9743589743589745,6.0,20.0,,-6.0,Side Scroller|Strategy|Card Game|Resource Management|Mouse only|Colony Sim|Atmospheric|City Builder|Early Access|Roguelike Deckbuilder|Casual|Survival|Deckbuilding|Indie|Card Battler|Simulation|Singleplayer|Cute|Medieval|Tower Defense|Real Time Tactics
251530,Anomaly Korea,2013,,6,3.628205128205128,3.29,5.59,10.47,7.180000000000001,Tower Defense|Strategy|Indie|Action|RTS|Top-Down|Singleplayer|Sci-fi
803050,Per Aspera,2020,78,6,2.984100418410042,20.01,24.49,53.9,33.89,Automation|Story Rich|Strategy|Resource Management|Colony Sim|City Builder|Science|Real-Time with Pause|Artificial Intelligence|Mystery|Indie|Mars|Singleplayer|Simulation|Space|Minimalist|Difficult|Sandbox|Sci-fi
466730,King's Guard TD,2016,,5,1.475177304964539,,,7.41,7.41,Tower Defense|Casual|Cartoon|Strategy|Indie|Cartoony
575690,PARKAN: THE IMPERIAL CHRONICLES,2017,,7,4.625,5.0,13.98,,-5.0,Story Rich|First-Person|Space Sim|Action-Adventure|Strategy|Action|Futuristic|Old School|Adventure|Combat|Atmospheric|Action RPG|CRPG|RPG|FPS|3D|Singleplayer|Simulation|Space
412400,GASP,2016,,4,0.28885400313971743,,0.4,2.12,2.12,Horror|First-Person|Multiplayer|Strategy|Action|Adventure|Memes|Free to Play|Walking Simulator|Psychological Horror|FPS|Early Access|Nudity|Massively Multiplayer|Casual|Survival|Indie|Simulation|Singleplayer|Space|Open World|Illuminati|Sandbox
236510,Takedown: Red Sabre,2014,34,5,0.689727463312369,5.0,,5.94,0.9400000000000004,Horror|First-Person|Multiplayer|Strategy|Action|Adventure|Stealth|Free to Play|Walking Simulator|Tactical|Co-op|FPS|Early Access|Kickstarter|Funny|Indie|Shooter|Simulation|Singleplayer|Realistic|Online Co-Op|Anime|Difficult
771430,Evolva,2018,,7,7.25,8.78,,,-8.78,Multiplayer|Strategy|Action|Transhumanism|Futuristic|Adventure|Exploration|Gore|Third-Person Shooter|Classic|Stylized|Retro|Shooter|Remake|Singleplayer|Simulation|Aliens|Third Person|Open World|Sci-fi
