steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
2675290,LASERS,['Straight Back Games'],['Straight Back Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Family Sharing']","['Action', 'Indie', 'Massively Multiplayer', 'Racing']",0,11,['windows'],True,2024-01-11 00:00:00,[],49,41,8,7.0,Positive,83.7,0,False,2.99
2675300,Family Ties,['DoppaGames'],['DoppaGames'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,0,['windows'],True,2024-01-15 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,3.85
2675330,Watch Your Eggs! Survival VR,['TutoTOONS'],['TutoTOONS'],"['Single-player', 'Steam Achievements']",['Action'],0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2675370,Zero King,['Zero King'],['Zero King'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Full controller support']","['Action', 'Massively Multiplayer', 'Early Access']",0,0,"['windows', 'mac']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2675390,Shadow King,['Apskeppet'],['Apskeppet'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,0,"['windows', 'mac']",True,2023-11-19 00:00:00,[],22,20,2,7.0,Positive,90.9,0,False,4.99
2675400,Golf Monday,['Apskeppet'],['Apskeppet'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Casual', 'Indie', 'Sports']",0,0,"['windows', 'mac']",True,2024-02-21 00:00:00,[],6,6,0,0.0,6 user reviews,100.0,0,False,4.99
2675410,Dino Dino – Playful Paleontology,['btf'],['btf'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,2024-05-16 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,3.99
2675420,Cluck Frenzy,['KipFlip'],['KipFlip'],"['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Full controller support', 'Remote Play Together']",['Strategy'],0,1,"['windows', 'mac', 'linux']",True,2024-01-26 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2675610,Into The Noid,['My Digital Garden'],['DP Image Design'],"['Single-player', 'VR Only', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,0,['windows'],True,2023-12-01 00:00:00,[],5,5,0,0.0,5 user reviews,100.0,0,False,4.99
2675620,zombie sanctuary:Juliet,['2024-NGame'],['2024-NGame'],"['Single-player', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0,0,['windows'],True,2024-01-07 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,2.99
2675630,Cats Huddled Together 挤在一起的猫猫们,['Catnip studio'],['Catnip studio'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,24,['windows'],True,2023-12-15 00:00:00,[],41,36,5,7.0,Positive,87.8,0,False,1.99
2675640,Chess Gambit,['D-Lo Games'],['D-Lo Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Partial Controller Support', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,0,['windows'],True,2024-05-06 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,8.99
2675660,Gay Sex Adventures - Episode 1,['EroticGamesClub'],['EroticGamesClub'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,2,"['windows', 'mac', 'linux']",True,2023-11-11 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,4.99
2675700,Dark Lessons,['Tall Tide Games'],['Tall Tide Games'],"['Single-player', 'Full controller support']","['Adventure', 'Indie']",0,0,"['windows', 'mac']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674760,Darklands: The Chapters,['Issedone Studios'],['Light Orb'],"['Single-player', 'Family Sharing']",['RPG'],0,0,['windows'],True,2024-01-20 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,2.99
2674810,Dragon's Dogma 2 Character Creator & Storage,"['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']","['Single-player', 'Partial Controller Support', 'Steam Cloud', 'HDR available']",['Free To Play'],0,0,['windows'],True,2024-03-07 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2674870,DON'T SHOOT US,['WGI GAMING'],['WGI GAMING'],"['Single-player', 'Multi-player', 'Co-op', 'LAN Co-op', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",0,0,['windows'],True,2023-12-16 00:00:00,[],4,1,3,0.0,4 user reviews,25.0,0,False,14.99
2674930,Hentai Tales: Sex Apartment,['Hentai works'],['Hentai works'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,20,"['windows', 'mac', 'linux']",True,2023-11-29 00:00:00,[],20,18,2,7.0,Positive,90.0,0,False,0.99
2674970,Devil Slot Machine,['OYeah'],['Hawthorn Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",['Strategy'],0,38,['windows'],True,2024-10-24 00:00:00,[],5,4,1,0.0,5 user reviews,80.0,0,False,5.99
2674990,Desolate Realms,['Ego'],['Ego'],"['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Casual', 'Indie', 'RPG', 'Early Access']",0,33,['windows'],True,2024-01-06 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,3.99
2674290,Kings Call,['Starlight Games'],['Starlight Games'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases']","['Massively Multiplayer', 'RPG', 'Strategy']",0,0,"['windows', 'mac']",True,2023-12-25 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2674340,School Hero,['Hayq Studios'],['Hayq Studios'],"['Single-player', 'Multi-player', 'Steam Achievements']","['Action', 'Adventure', 'Casual', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674370,Sugar Lust : Hentai Harem,['PocketAce'],['PocketAce'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,2024-06-18 00:00:00,[],18,18,0,7.0,Positive,100.0,0,False,9.99
2674420,Cat On The Desktop,['GCN'],['GCN'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,2023-12-01 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,0.99
2674480,Space Ops,['Mauro Leoci'],['Above Constraints'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer']","['Action', 'Adventure', 'Indie', 'Early Access']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674500,Taisho Taxi Service,['Not Dead Yet'],['Not Dead Yet'],['Single-player'],"['Adventure', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674550,Electric Alps,['Dirty Paws Studio'],['Dirty Paws Studio'],"['Single-player', 'Steam Achievements']","['Indie', 'Simulation', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674590,Beltmatic,['Notional Games'],['Notional Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,10,['windows'],True,2024-03-29 00:00:00,[],832,780,52,8.0,Very Positive,93.8,0,False,6.99
2674640,The Hydra Experiment,['King Devyn Burke III'],['King Devyn Burke III'],"['Single-player', 'Full controller support', 'Steam Cloud']","['Action', 'Adventure', 'Indie', 'RPG']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674650,FUR Squadron Phoenix,['Raptor Claw'],['Raptor Claw'],"['Single-player', 'Steam Achievements', 'Full controller support', 'HDR available']",['Action'],0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674670,THE WATCH,"['THE PYRAMID WATCH SAS', 'Globant']",['THE PYRAMID WATCH SAS'],"['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']","['Action', 'Strategy', 'Early Access']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2674680,Encore,['James Piñeiro'],['James Piñeiro'],['Single-player'],['Indie'],0,0,"['windows', 'mac']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2674740,CrystalKeepers Tower Defense,['MacGGames'],['MacGGames'],['Single-player'],"['Strategy', 'Early Access']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2673750,ShadowStorm,['Still connect'],['Still connect'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Stats', 'Family Sharing']","['Action', 'Adventure']",0,14,['windows'],True,2023-12-01 00:00:00,[],5,4,1,0.0,5 user reviews,80.0,0,False,14.99
2673760,Hockey Legacy Manager 24,['Hockey Legacy Manager'],['Hockey Legacy Manager'],"['Single-player', 'Family Sharing']","['Simulation', 'Sports']",0,0,['windows'],True,2023-12-01 00:00:00,[],35,31,4,7.0,Positive,88.6,0,False,8.99
2673800,Baphomet,['Mélancolie Diabolique'],['Mélancolie DIabolique'],['Single-player'],"['Action', 'Adventure', 'Indie', 'RPG']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673860,UKI-UKI-TENGOKU2,['Konekroyd'],['Konekroyd'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,10,['windows'],True,2023-11-16 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,4.99
2673870,Halloween Online Horror Night,"['ASI Horror Games', 'RedFireFish']",['ASI Games'],"['Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer']","['Action', 'Indie', 'Massively Multiplayer']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673890,Pteranodon 2: Primal Island,['Jonathan Moye'],['Jonathan Moye'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']","['Action', 'Adventure', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673910,COMA,['Gamhalla'],['Gamhalla'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements']",['Indie'],0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673940,Dreamshot Fantasia,['Miracle'],"['Penguin Pop Games, LLC']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Remote Play Together']","['Casual', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673950,The Unvisited Grandma,['Frosted Wings Studio'],['Frosted Wings Studio'],"['Single-player', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,2023-11-23 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,1.99
2673990,Animal Arena,['Adventure Islands'],['Adventure Islands'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,0,['windows'],True,2024-08-10 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,2.99
2674040,NBody Gravitation,['Sean Frett'],['Sean Frett'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,"['windows', 'linux']",True,2023-11-24 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,0.99
2674060,Downhill Girl,['Millwoo Studio'],['Jibeijia'],"['Single-player', 'Full controller support']","['Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674070,The Atlas Mystery: PC Edition,['Top Right Corner'],['TRC DMI'],['Single-player'],"['Adventure', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2674080,Gamebesh - Prop Hunt,['dedica'],['dedica'],"['Multi-player', 'PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Family Sharing']","['Indie', 'Early Access']",0,5,['windows'],True,2023-11-17 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,4.99
2674140,A Game´s Tale,['VisQo'],['VisQo'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Strategy'],0,22,['windows'],True,2024-06-07 00:00:00,[],5,4,1,0.0,5 user reviews,80.0,0,False,12.99
2674160,Have a Good Day,['MrBear'],['MrBear'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Strategy']",0,0,['windows'],True,2024-05-07 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,1.99
2674230,I Bring The Chaos,['Synesthesia Games'],['Synesthesia Games'],"['Single-player', 'Family Sharing']","['RPG', 'Early Access']",0,0,['windows'],True,2024-01-05 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,2.99
2674240,Jinni : Haunted House,['Asrın Coşgun'],['DanikStudios'],['Single-player'],"['Action', 'Adventure', 'Indie']",0,0,['windows'],True,2024-02-23 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2673260,Run x Gun,['Revolutionary Interactive'],['Revolutionary Interactive'],"['Single-player', 'Steam Achievements', 'Partial Controller Support']","['Action', 'Casual', 'Indie']",0,0,"['windows', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673370,KARAKURI Colosseum,['Kento Tomonari'],['Kento Tomonari'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Casual']",0,0,['windows'],True,2024-01-07 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,4.99
2673380,OG Puzzlers: Synthwave Boats,['Schwan OG'],['OG Games'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,100,['windows'],True,2024-03-16 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,0.99
2673430,Mini-Tank Arena,['Silent Guardian Technologies'],['Zygobot Studios'],"['Multi-player', 'PvP', 'Online PvP']","['Action', 'Indie', 'Massively Multiplayer']",0,0,['windows'],True,2024-08-02 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2673440,Rogue Climber,['Imaginary Game Studios'],['Imaginary Game Studios'],"['Single-player', 'Full controller support']","['Action', 'Indie', 'RPG', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673450,Mr. Sanna Clozz,['OMAGX Studios'],['OMAGX Studios'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,43,['windows'],True,2023-12-21 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,19.99
2673480,Infested Grounds,['Gordon Doskas'],['Gordon Doskas'],"['Single-player', 'Full controller support']","['Action', 'Adventure']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673490,Seifuku Kanojo,['Entergram'],['HIKARI PULSE'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Simulation']",0,18,['windows'],True,2024-04-02 00:00:00,[],4,3,1,0.0,4 user reviews,75.0,0,False,29.99
2673530,PathoBLASTA VS,['LIGames Studios'],['LIGames'],"['Single-player', 'Partial Controller Support']","['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673540,Neonexus Wars,['Gobbo Games'],['Gobbo Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","['Indie', 'RPG', 'Strategy']",0,0,"['windows', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673560,Wolf Knight Memoir,['Phat Playing Panda'],['Phat Playing Panda'],"['Single-player', 'Full controller support']","['Action', 'Adventure', 'Indie']",0,0,"['windows', 'mac']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673570,Backgammon + Checkers + Mills,['Korion Interactive'],['Markt+Technik Verlag GmbH'],"['Single-player', 'Multi-player', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']",['Casual'],0,0,['windows'],True,2024-03-26 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,14.99
2673590,Winter Games Challenge,"['Joindots GmbH', 'Nementic Games']",['Markt+Technik Verlag GmbH'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Remote Play Together', 'Family Sharing']","['Racing', 'Sports']",0,21,['windows'],True,2024-03-12 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,14.99
2673660,Sonar Shock,['Raphael Bossniak'],['Raphael Bossniak'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,31,"['windows', 'linux']",True,2024-05-24 00:00:00,[],151,131,20,8.0,Very Positive,86.8,0,False,7.99
2673670,Cooling Simulator,['BeyondPlanet'],['BeyondPlanet'],"['Single-player', 'Steam Achievements']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2673690,Xmas Clash,['Frethea Games'],['Frethea Games'],"['Single-player', 'Family Sharing']","['Casual', 'Strategy']",0,0,['windows'],True,2023-12-18 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,0.99
2673720,Nightscape City,['Gurup Studios'],['Gurup Studios'],"['Single-player', 'Family Sharing']","['Indie', 'Simulation']",0,0,['windows'],True,2023-12-01 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,0.99
2673730,A ARMY BASE,['Andy Law'],['Andy Law'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Family Sharing']","['Action', 'Indie']",0,19,['windows'],True,2023-12-07 00:00:00,['A ARMY BASE - Official cheat tool'],4,0,4,0.0,4 user reviews,0.0,0,False,0.99
2672760,Maza,['GRIN-GAME'],['GRIN-GAME'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Cloud']",['Adventure'],0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2672780,New Zealand Jigsaw Puzzles,['Boogygames Studios'],['Boogygames Studios'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Strategy']",0,16,['windows'],True,2023-11-14 00:00:00,"['New Zealand Jigsaw Puzzles - Expansion Pack 1', 'New Zealand Jigsaw Puzzles - Expansion Pack 2', 'New Zealand Jigsaw Puzzles - Expansion Pack 3']",0,0,0,0.0,No user reviews,0.0,0,False,0.99
2672790,Weekend solitaire: Summer village,['IteraLabs'],['IteraLabs'],"['Single-player', 'Family Sharing']",['Casual'],0,0,"['windows', 'mac']",True,2023-11-27 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,1.99
2672850,A Game About Flicking A Switch,['Barry Knoll'],['Barry Knoll'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,31,['windows'],True,2024-02-13 00:00:00,[],6,5,1,0.0,6 user reviews,83.3,0,False,1.99
2672860,Famine Way,['STELLARIUM.gaming'],['STELLARIUM.gaming'],"['Single-player', 'Steam Achievements']","['Adventure', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2672880,Biomeinoes,['Ben Emmerson'],['Ben Emmerson'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Indie', 'Strategy']",0,48,['windows'],True,2024-03-01 00:00:00,['Biomeinoes Soundtrack'],3,3,0,0.0,3 user reviews,100.0,0,False,4.99
2672900,DOMINO The Little One,['LÖRN'],['Beko'],"['Single-player', 'Full controller support']","['Adventure', 'Indie']",0,0,['windows'],True,2023-11-23 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2672970,Immortal Love: Polar Lights Collector's Edition,['F.F.S. Video Games Limited'],['Big Fish Games'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual']",0,0,"['windows', 'mac']",True,2023-11-14 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,13.99
